Key	Value
{0}想了想，依靠处世无法密谋。	{0} Nghĩ nghĩ, dựa vào xử thế không cách nào mưu đồ bí mật.
{0}决定派人去请匪徒来此地扰乱民生。晚上，一群匪徒袭击了这里。	{0} Quyết định phái người đi mời đạo tặc tới nơi đây nhiễu loạn dân sinh. Ban đêm, một đám đạo tặc tập kích nơi này.
{0}决定直接拉拢其他门派的信众。	{0} Quyết định trực tiếp lôi kéo môn phái khác tín đồ.
此地并无其他势力。	Nơi đây cũng không thế lực khác.
{0}决定去做些坏事，降低其他势力的吸引力。	{0} Quyết định đi làm chút chuyện xấu, giảm xuống thế lực khác lực hấp dẫn.
{0}拿了一碗面。大家不知道他在干什么。	{0} Cầm một tô mì. Mọi người không biết hắn đang làm gì.
{0}拿了一颗灵石，大家不知道他在干什么。	{0} Cầm một viên linh thạch, mọi người không biết hắn đang làm gì.
{0}拿了一根棍子，大家不知道他在干什么。	{0} Cầm một cây gậy, mọi người không biết hắn đang làm gì.
{0}拿了一块石头，大家不知道他在干什么。	{0} Cầm một khối đá, mọi người không biết hắn đang làm gì.
{0}与对方私下沟通，小声说道：“今天要么就先这样吧，下次再受戒怎么样？”并将灵石塞到他们手中。“长久只吃素对身体不好，有时候不必勉强自己，只要心中有数即可。”对方{0}突然这么说，并离开了。受戒中断了。	{0} Cùng đối phương tự mình câu thông, nhỏ giọng nói: Hôm nay hoặc là trước hết như vậy đi, lần sau lại thụ giới thế nào? Cũng đem linh thạch nhét vào trong tay bọn họ. Lâu dài chỉ ăn làm đối thân thể không tốt, có đôi khi không cần miễn cưỡng mình, chỉ cần trong lòng hiểu rõ liền có thể. Đối phương {0} Đột nhiên nói như vậy, cũng rời đi. Thụ giới bên trong gãy mất.
{0}想了想，仅仅依靠口舌并不能挽救众生。	{0} Nghĩ nghĩ, vẻn vẹn dựa vào miệng lưỡi cũng không thể cứu vãn chúng sinh.
{0}说：“纵欲则糜，无欲则刚。”例行割去了受戒弟子的头发，以示众人。	{0} Nói: Túng dục thì cháo, vô dục tắc cương. Thông lệ cắt đi thụ giới đệ tử tóc, dĩ kỳ chúng người.
{0}想了想，好像没啥关系。	{0} Nghĩ nghĩ, giống như không có gì quan hệ.
{0}想了想，此时不需要武力之戒。	{0} Nghĩ nghĩ, lúc này không cần vũ lực giới chỉ.
{0}举行了色戒的仪式，号召凡人不要沉迷声色，否则等于自取灭亡。	{0} Cử hành sắc giới nghi thức, hiệu triệu phàm nhân không nên trầm mê thanh sắc, bằng không đợi tại tự chịu diệt vong.
凡人都感觉内心有愧，纷纷赞同。	Phàm nhân đều trong cảm giác lòng có thẹn, nhao nhao đồng ý.
凡人并未感受到{0}的威慑力，纷纷离去。	Phàm nhân cũng không cảm nhận được {0} Lực uy hiếp, nhao nhao rời đi.
{0}想了想，此时不需要文思之戒。	{0} Nghĩ nghĩ, lúc này không cần cấu tứ giới chỉ.
{0}想了想，此时不需要进行食戒。	{0} Nghĩ nghĩ, lúc này không cần tiến hành ăn giới.
{0}想了想，此时不需要进行色戒仪式。	{0} Nghĩ nghĩ, lúc này không cần tiến hành sắc giới nghi thức.
{0}想了想，此时不需要文思之戒	{0} Nghĩ nghĩ, lúc này không cần cấu tứ giới chỉ
{0}举行了食戒仪式，号召凡人过午不食，清心寡欲。	{0} Cử hành ăn giới nghi thức, hiệu triệu phàm nhân quá trưa không ăn, thanh tâm quả dục.
{0}决定采取武力之戒，劝解世人不要擅自扰乱民生。	{0} Quyết định khai thác vũ lực giới chỉ, khuyên giải thế nhân đừng tự tiện nhiễu loạn dân sinh.
{0}想了想，此时不需要食戒。	{0} Nghĩ nghĩ, lúc này không cần ăn giới.
{0}决定采取文思之戒，号召世人不能以智慧作恶，否则将聪明反被聪明误。	{0} Quyết định khai thác cấu tứ giới chỉ, hiệu triệu thế nhân không thể lấy trí tuệ làm ác, nếu không đem thông minh quá sẽ bị thông minh hại.
{0}让众弟子围住神像，一起参拜。其他信徒纷纷前来围观。一个时辰之后，神迹展现。	{0} Để chúng đệ tử vây quanh tượng thần, cùng một chỗ thăm viếng. Cái khác tín đồ nhao nhao đến đây vây xem. Sau một canh giờ, thần tích hiện ra.
收集到了一颗天道神丹，直接放回了门派。	Thu tập được một viên thiên đạo thần đan, trực tiếp thả lại môn phái.
[NAME]解读密卷，发现其中记载了一名古代仙人的食谱，简直莫名其妙。	[NAME] Giải đọc mật quyển, phát hiện trong đó ghi chép một cổ đại tiên nhân thực đơn, quả thực không hiểu thấu.
[NAME]解读密卷，发现其中记载了上古时期人类如厕方式的衍变，简直不知所谓。	[NAME] Giải đọc mật quyển, phát hiện trong đó ghi chép thời kỳ Thượng Cổ nhân loại như xí phương thức diễn biến, quả thực không biết mùi vị.
[NAME]解读密卷，发现其中每一个字都认识，但是连起来就完全读不懂了。	[NAME] Giải đọc mật quyển, phát hiện trong đó mỗi một chữ đều biết, nhưng là nối liền liền hoàn toàn đọc không hiểu.
[NAME]解读密卷，发现其中记载了许多古代儿童玩具的制造方法，让人摸不着头脑。	[NAME] Giải đọc mật quyển, phát hiện trong đó ghi chép rất nhiều cổ đại nhi đồng đồ chơi chế tạo phương pháp, để cho người ta không nghĩ ra.
[NAME]以秘印解读后，竟然从中了解到一段古代秘辛，而随着秘闻的解读，这本秘册也化为飞灰了！	[NAME] Lấy bí ấn giải đọc sau, vậy mà từ đó hiểu rõ đến một đoạn cổ đại bí mật, mà theo bí văn giải đọc, bản này bí sách cũng hóa thành tro bụi!
据《上古异闻·仙魔之战·卷一》记载，上古时期，三皇飞升后，只有东皇在人间留下道统，号称东皇宫。其势力横压当代，举世无敌，是不折不扣的正道魁首。在其带领下，两次仙魔大战人间界都获得胜利，其声威冠盖上古，无人不知，无人不晓。	Theo 《 Thượng cổ dị văn · Tiên Ma chi chiến · Quyển một 》 Ghi chép, thời kỳ Thượng Cổ, Tam Hoàng sau khi phi thăng, chỉ có Đông Hoàng ở nhân gian lưu lại đạo thống, danh xưng Đông Hoàng cung. Nó thế lực hoành ép đương đại, cử thế vô địch, là chính cống chính đạo khôi thủ. Tại dẫn đầu hạ, hai lần Tiên Ma đại chiến Nhân Gian giới đều đạt được thắng lợi, uy danh quan lại thượng cổ, không ai không biết, không người không hiểu.
据《上古异闻·仙魔之战·卷五》记载，第二次仙魔大战开战在即，东皇宫统领人间修行者建立统一战线抵抗魔界，然而紫霄宗却依仗自己正道根脚，不服管束。关键时刻当霹雳行事，东皇掌教亲自出手杀灭紫霄宗抗命的七大长老，收束军心，最终统一战线得以建立，于第二次仙魔大战中获得惨胜。此役因紫霄宗事变产生剧烈内耗，导致修行界损失惨重，东皇宫迫紫霄宗立下誓言，为第三次仙魔大战先锋，将功赎罪。	Theo 《 Thượng cổ dị văn · Tiên Ma chi chiến · Quyển 5 》 Ghi chép, lần thứ hai Tiên Ma đại chiến khai chiến sắp đến, Đông Hoàng cung thống lĩnh nhân gian người tu hành thành lập mặt trận thống nhất chống cự Ma Giới, nhưng mà Tử Tiêu tông lại ỷ vào mình chính đạo nền móng, không phục quản thúc. Thời khắc mấu chốt đương phích lịch làm việc, Đông Hoàng chưởng giáo tự mình ra tay giết diệt Tử Tiêu tông kháng mệnh bảy đại trưởng lão, kiềm chế quân tâm, cuối cùng mặt trận thống nhất có thể thành lập, tại lần thứ hai Tiên Ma đại chiến bên trong thu hoạch được thắng thảm. Chiến dịch này bởi vì Tử Tiêu tông biến cố sinh ra kịch liệt bên trong hao tổn, dẫn đến tu hành giới tổn thất nặng nề, Đông Hoàng cung bách Tử Tiêu tông lập xuống lời thề, vì lần thứ ba Tiên Ma đại chiến tiên phong, lấy công chuộc tội.
据《上古异闻·仙魔之战·卷七》记载，第二次仙魔大战，十大邪教勾结魔头，险些导致人间覆灭。东皇宫掌教以身祭天道，重现东皇法身，以雷霆手段重创十大邪教，令其几乎全部覆灭，这才终于在第二次仙魔大战中获得惨胜。	Theo 《 Thượng cổ dị văn · Tiên Ma chi chiến · Quyển bảy 》 Ghi chép, lần thứ hai Tiên Ma đại chiến, thập đại tà giáo cấu kết ma đầu, suýt nữa dẫn đến nhân gian hủy diệt. Đông Hoàng cung chưởng giáo lấy thân tế thiên đạo, tái hiện Đông Hoàng pháp thân, lấy lôi đình thủ đoạn trọng thương thập đại tà giáo, khiến cho cơ hồ toàn bộ hủy diệt, lúc này mới rốt cục tại lần thứ hai Tiên Ma đại chiến bên trong thu hoạch được thắng thảm.
据《上古异闻·仙魔之战·卷十五》所说，上古时期，人间界在东皇宫的带领下，取得两次仙魔大战的胜利。然而两次大战，修行界皆为惨胜。巨大的损失令东皇宫之中有一派人对第三次仙魔大战生出悲观态度，是以倾尽天下修行界之力打造出至宝“乾坤界”，以希望灾难来临时能遁入其开辟的小千世界中躲过灾难，为人间留下火种。	Theo 《 Thượng cổ dị văn · Tiên Ma chi chiến · Quyển 10 năm 》 Nói tới, thời kỳ Thượng Cổ, Nhân Gian giới tại Đông Hoàng cung dẫn đầu hạ, lấy được hai lần Tiên Ma đại chiến thắng lợi. Nhưng mà hai lần đại chiến, tu hành giới đều là thắng thảm. Tổn thất thật lớn khiến Đông Hoàng cung bên trong có một phái người đối lần thứ ba Tiên Ma đại chiến sinh ra bi quan thái độ, là lấy dốc hết thiên hạ tu hành giới chi lực chế tạo ra chí bảo càn khôn giới, lấy hi vọng tai nạn tiến đến lúc có thể trốn vào mở tiểu thiên thế giới bên trong tránh thoát tai nạn, vì nhân gian lưu lại hỏa chủng.
[NAME]阅读《太一秘典》，遍览了太一门百年前立派到如今的种种大事，在书册最后，还记载了一种奇特的名为“小乾坤界”的建筑的建造方法。[NAME]一方面感慨“小乾坤界”的精妙，一方面回想起师门种种，不禁百感交集。	[NAME] Đọc 《 Thái Nhất bí điển 》, lượt lãm Thái Nhất Môn trăm năm trước lập phái cho tới bây giờ đủ loại đại sự, tại sách cuối cùng, còn ghi lại một loại kì lạ tên là Tiểu Càn Khôn Giới kiến trúc kiến tạo phương pháp.[NAME] Một phương diện cảm khái Tiểu Càn Khôn Giới tinh diệu, một phương diện hồi tưởng lại sư môn đủ loại, không khỏi trăm mối cảm xúc ngổn ngang.
[NAME]琢磨传说中的古代至宝“乾坤界”和自己从太一门秘穴中获得的“小乾坤界”，觉得其中肯定有什么特殊的联系。一番思索后，[NAME]突然察觉到小乾坤界的阵法符印，似乎可以套用到古代秘印的解印法中。如果以这种方法解印《太一密典》会怎么样呢？[NAME]尝试之下，《太一秘典》上光华闪过，文字变幻，竟然展现出完全不一样的内容，揭露出一段湮没在历史中的隐秘！	[NAME] Suy nghĩ trong truyền thuyết cổ đại chí bảo càn khôn giới cùng mình từ Thái Nhất Môn trong bí huyệt thu hoạch được Tiểu Càn Khôn Giới, cảm thấy trong đó khẳng định có cái gì đặc thù liên hệ. Một phen suy tư sau, [NAME] Đột nhiên phát giác được Tiểu Càn Khôn Giới trận pháp ấn phù, tựa hồ có thể sử dụng đến cổ đại bí ấn giải ấn pháp bên trong. Nếu như lấy loại phương pháp này giải ấn 《 Thái Nhất mật điển 》 Sẽ như thế nào đâu?[NAME] Nếm thử phía dưới, 《 Thái Nhất bí điển 》 Bên trên quang hoa hiện lên, văn tự biến ảo, vậy mà thể hiện ra hoàn toàn không giống nội dung, vạch trần ra một đoạn chôn vùi trong lịch sử bí ẩn!
